episode,steps,X,Y,yaw,steer,throttle,action,reward,done,all_wheels_on_track,progress,closest_waypoint,track_len,tstamp,episode_status,pause_duration
0,139.0,0.612753520557089,1.882862974741085,-80.44543230809707,-0.8887004852294922,0.5,[-0.8887004852294922, 0.5],0.1,False,True,69.99665719550939,150,19.45218941118035,17.074,in_progress,0.0
0,140.0,0.6315516033837262,1.816253475001141,-78.7273813241079,3.133956342935562,0.5,[3.133956342935562, 0.5],0.1,False,True,70.3580628868356,151,19.45218941118035,17.141,in_progress,0.0
0,141.0,0.6471390982906761,1.7579515975848177,-77.81820514103062,-4.384493827819824,0.5,[-4.384493827819824, 0.5],0.1,False,True,70.69601324706545,151,19.45218941118035,17.209,in_progress,0.0
0,142.0,0.6602711669719291,1.7081142684787585,-77.08909966140871,-8.87359619140625,0.5,[-8.87359619140625, 0.5],0.1,False,True,70.95600315410123,152,19.45218941118035,17.278,in_progress,0.0
0,143.0,0.6699615687119865,1.6588583000845265,-77.39985371051935,-5.969629287719727,0.8738099783658981,[-5.969629287719727, 0.8738099783658981],0.1,False,True,71.2651523927633,152,19.45218941118035,17.344,in_progress,0.0
0,144.0,0.6790162546604299,1.6103001791288225,-77.85976734928175,23.532923460006714,0.5,[23.532923460006714, 0.5],0.1,False,True,71.58560667295157,153,19.45218941118035,17.406,in_progress,0.0
0,145.0,0.6919478213907511,1.560747428479611,-77.27437148370873,25.0,0.5,[25.0, 0.5],0.1,False,True,71.84812205660552,154,19.45218941118035,17.476,in_progress,0.0
0,146.0,0.7108889432252014,1.5188930353572583,-75.0363981616622,25.0,0.5,[25.0, 0.5],0.1,False,True,72.1644969817677,154,19.45218941118035,17.543,in_progress,0.0
0,147.0,0.7377583715153545,1.4824068195690998,-71.09740267431515,25.0,0.5,[25.0, 0.5],0.1,False,False,72.38105453057244,155,19.45218941118035,17.609,in_progress,0.0
0,148.0,0.7716399991801723,1.4533767911306126,-65.70828548026141,-6.894958019256592,0.5,[-6.894958019256592, 0.5],0.1,False,False,72.68580848524937,155,19.45218941118035,17.673000000000002,in_progress,0.0
0,149.0,0.8012781850778564,1.426043706986787,-61.86566650356586,-9.435794353485107,0.5,[-9.435794353485107, 0.5],0.1,False,False,72.99628127554377,156,19.45218941118035,17.739,in_progress,0.0
0,150.0,0.8226205840597098,1.397038527224142,-60.6605090212459,-10.599614381790161,0.5,[-10.599614381790161, 0.5],0.1,False,False,73.17774362695467,157,19.45218941118035,17.809,in_progress,0.0
0,151.0,0.8371167611519897,1.3627617554975207,-61.62178367765854,-13.113048076629639,0.5662298202514648,[-13.113048076629639, 0.5662298202514648],0.1,False,False,73.49487291737967,157,19.45218941118035,17.875,in_progress,0.0
0,152.0,0.849431500477628,1.328020301490107,-62.87497812319843,7.286520898342133,0.5,[7.286520898342133, 0.5],0.1,False,False,73.68123215935557,158,19.45218941118035,17.939,in_progress,0.0
0,153.0,0.8649762148121785,1.2957941256318584,-63.11777939044043,25.0,0.5,[25.0, 0.5],0.1,False,False,73.97852999313554,158,19.45218941118035,18.01,in_progress,0.0
0,154.0,0.8911102963017614,1.2657435748963235,-60.854040346204116,25.0,0.5,[25.0, 0.5],0.1,False,False,74.18199995369342,159,19.45218941118035,18.072,in_progress,0.0
0,155.0,0.9208836155406801,1.2416442589671217,-57.460404306959255,7.3040080070495605,0.5,[7.3040080070495605, 0.5],0.1,False,False,74.48172660139335,159,19.45218941118035,18.145,in_progress,0.0
0,156.0,0.9488943996244075,1.2191145312747949,-54.68422737572855,-15.0,0.5,[-15.0, 0.5],0.1,False,False,74.66235394719438,160,19.45218941118035,18.209,in_progress,0.0
0,157.0,0.9689860150032747,1.1918248387016726,-54.50298267739958,-12.208918333053589,0.5,[-12.208918333053589, 0.5],0.1,False,False,74.93932857928904,160,19.45218941118035,18.278,in_progress,0.0
0,158.0,0.9852261616493327,1.1577323929508014,-56.043693712159545,20.97498059272766,0.5,[20.97498059272766, 0.5],0.1,False,False,75.12447879102248,161,19.45218941118035,18.341,in_progress,0.0
0,159.0,1.0040814774857278,1.1288115704007626,-56.21720764160224,25.0,0.5,[25.0, 0.5],0.1,False,False,75.39068659072018,161,19.45218941118035,18.401,in_progress,0.0
0,160.0,1.029383832531157,1.1033538639218583,-54.69245330169354,25.0,0.5,[25.0, 0.5],0.1,False,False,75.57510333716641,162,19.45218941118035,18.473,in_progress,0.0
0,161.0,1.0603755192748365,1.081140643433213,-51.72713966948562,23.36469292640686,0.5,[23.36469292640686, 0.5],0.1,False,False,75.86619456318964,162,19.45218941118035,18.543,in_progress,0.0
0,162.0,1.0964240236571794,1.063137006985439,-47.67808704309996,-0.002053976058959961,0.5,[-0.002053976058959961, 0.5],0.1,False,False,76.06820232936413,163,19.45218941118035,18.61,in_progress,0.0
0,163.0,1.126867985253003,1.0463078371219592,-44.97918047051621,-15.0,0.5,[-15.0, 0.5],0.1,False,False,76.34281343519056,163,19.45218941118035,18.679,in_progress,0.0
0,164.0,1.1509112089596178,1.0177535622044378,-45.712281345619495,-11.138249635696411,0.5,[-11.138249635696411, 0.5],0.1,False,False,76.52868531486888,164,19.45218941118035,18.742,in_progress,0.0
0,165.0,1.1692144693163466,0.9931378469758969,-46.68908817356712,12.920811176300049,0.5,[12.920811176300049, 0.5],0.1,False,False,76.74918394692395,164,19.45218941118035,18.805,in_progress,0.0
0,166.0,1.1942263399895738,0.9673944694200518,-46.55462587043412,21.798871755599976,0.5,[21.798871755599976, 0.5],0.1,False,False,76.92879621978189,165,19.45218941118035,18.876,in_progress,0.0
0,167.0,1.2269523982170634,0.9474095350975307,-44.25444062041955,19.826568365097046,0.5,[19.826568365097046, 0.5],0.1,False,False,77.12588299040449,165,19.45218941118035,18.941,in_progress,0.0
0,168.0,1.2609614686529278,0.9337311284978252,-40.92189011034728,7.385056018829346,0.5,[7.385056018829346, 0.5],0.1,False,False,77.36378656249703,165,19.45218941118035,19.004,in_progress,0.0
0,169.0,1.2939523966944804,0.9189904587132631,-38.422824462070906,4.384775608778,0.5,[4.384775608778, 0.5],0.1,False,False,77.5484218842214,166,19.45218941118035,19.076,in_progress,0.0
0,170.0,1.3247501618225326,0.9037235264408573,-36.700245283165835,-0.433579683303833,0.6522726565599442,[-0.433579683303833, 0.6522726565599442],0.1,False,False,77.77581636723852,166,19.45218941118035,19.146,in_progress,0.0
0,171.0,1.3623527261997426,0.8811000574864258,-35.714637688198124,9.011675119400024,0.5,[9.011675119400024, 0.5],0.1,False,False,78.00115558515154,167,19.45218941118035,19.21,in_progress,0.0
0,172.0,1.3993489601167401,0.8641684187665291,-33.87252781176037,11.807680130004883,0.5,[11.807680130004883, 0.5],0.1,False,False,78.26690887142159,167,19.45218941118035,19.274,in_progress,0.0
0,173.0,1.4418884435891821,0.8517301627578819,-30.66782709135251,6.912639737129211,0.5,[6.912639737129211, 0.5],0.1,False,False,78.49152456328422,168,19.45218941118035,19.346,in_progress,0.0
0,174.0,1.4798137985930473,0.841913051846139,-28.01654230143186,-1.6798293590545654,2.1128217596560717,[-1.6798293590545654, 2.1128217596560717],0.1,False,False,78.76441844212549,168,19.45218941118035,19.411,in_progress,0.0
0,175.0,1.5203731563051754,0.8292654939414207,-26.231136069411598,-2.7192115783691406,1.736931525170803,[-2.7192115783691406, 1.736931525170803],0.1,False,False,78.98175120074019,169,19.45218941118035,19.47,in_progress,0.0
0,176.0,1.5767619289555113,0.8067688645905884,-25.214459305333992,3.2694098353385925,1.2785818427801132,[3.2694098353385925, 1.2785818427801132],0.1,False,False,79.37779299607388,170,19.45218941118035,19.544,in_progress,0.0
0,177.0,1.6408695781512987,0.7832048975493904,-23.955149450089035,-3.1920480728149414,1.5081893801689148,[-3.1920480728149414, 1.5081893801689148],0.1,False,False,79.80036555693529,171,19.45218941118035,19.61,in_progress,0.0
0,178.0,1.714160424264169,0.7533585570331666,-23.478079577177017,6.460478454828262,1.8685056418180466,[6.460478454828262, 1.8685056418180466],0.1,False,False,80.27729918786027,172,19.45218941118035,19.673000000000002,in_progress,0.0
0,179.0,1.8007926617834957,0.7240131112711576,-21.808081759879737,24.42580819129944,2.7706166803836823,[24.42580819129944, 2.7706166803836823],0.1,False,False,80.8436522642068,173,19.45218941118035,19.741,in_progress,0.0
0,180.0,1.9059682620712395,0.7018455443032423,-17.783002103428228,5.506283342838287,2.7128241881728172,[5.506283342838287, 2.7128241881728172],0.1,False,False,81.68402105107188,175,19.45218941118035,19.798000000000002,in_progress,0.0
0,181.0,2.0215619334601147,0.6868294225658531,-13.391697473488437,5.9725866466760635,3.3776811212301254,[5.9725866466760635, 3.3776811212301254],0.1,False,False,82.571275900549,176,19.45218941118035,19.875,in_progress,0.0
0,182.0,2.1513543508371207,0.6755731434177752,-9.483742421017105,25.0,2.6880259215831757,[25.0, 2.6880259215831757],0.5,False,False,83.2676263791607,178,19.45218941118035,19.947,in_progress,0.0
0,183.0,2.2955979850077304,0.6734874817744195,-5.112910530620556,25.0,1.1014066636562347,[25.0, 1.1014066636562347],0.5,False,True,83.96594728404636,179,19.45218941118035,20.009,in_progress,0.0
0,184.0,2.415479306745138,0.680640943902784,-1.2427265296894134,15.227619409561157,2.2727131699211895,[15.227619409561157, 2.2727131699211895],1.0,False,True,84.52107037144899,181,19.45218941118035,20.073,in_progress,0.0
0,185.0,2.559439324111535,0.6978892982878023,2.7689941304653582,25.0,0.7231218665838242,[25.0, 0.7231218665838242],1.0,False,True,85.22154585385061,182,19.45218941118035,20.141,in_progress,0.0
0,186.0,2.691787394518408,0.7218648206112221,6.342795168933758,25.0,1.8797540999948978,[25.0, 1.8797540999948978],1.0,False,True,85.89363550347274,183,19.45218941118035,20.209,in_progress,0.0
0,187.0,2.807800943020258,0.7524446069031425,10.03144957048041,18.00463318824768,0.7772766649723053,[18.00463318824768, 0.7772766649723053],0.5,False,True,86.50036652090314,185,19.45218941118035,20.27,in_progress,0.0
0,188.0,2.9131309510062526,0.7938204770551124,14.747314878493695,0.23073703050613403,3.1368680745363235,[0.23073703050613403, 3.1368680745363235],0.5,False,True,87.08093173860252,186,19.45218941118035,20.341,in_progress,0.0
0,189.0,3.011927872973698,0.837733324583182,18.410134599111156,-15.0,2.1425626734271646,[-15.0, 2.1425626734271646],0.5,False,True,87.63516415838637,187,19.45218941118035,20.395,in_progress,0.0
0,190.0,3.125562967991443,0.8766441087709858,18.551855710188597,-8.699101209640503,2.128974538296461,[-8.699101209640503, 2.128974538296461],0.5,False,True,88.26022940479288,188,19.45218941118035,20.476,in_progress,0.0
0,191.0,3.2547455630769844,0.9063294048997994,15.887500001410606,0.4109528660774231,2.226150226779282,[0.4109528660774231, 2.226150226779282],0.5,False,True,88.94651051128312,190,19.45218941118035,20.542,in_progress,0.0
0,192.0,3.3879236240439576,0.9383366791237544,14.753052854623343,-9.755107164382935,2.751387007534504,[-9.755107164382935, 2.751387007534504],0.5,False,True,89.69823186054398,191,19.45218941118035,20.609,in_progress,0.0
0,193.0,3.5273524986822498,0.9720360213652749,14.097633764626227,-15.0,2.9287754967808723,[-15.0, 2.9287754967808723],0.5,False,True,90.51638805303551,193,19.45218941118035,20.679,in_progress,0.0
0,194.0,3.6851222497700795,0.9958041658633344,10.970152903201267,-15.0,2.143798124976456,[-15.0, 2.143798124976456],0.5,False,True,91.4237912638023,195,19.45218941118035,20.746,in_progress,0.0
0,195.0,3.8456221606251284,1.0070421383928476,7.050431588896461,-15.0,0.8923044353723526,[-15.0, 0.8923044353723526],0.5,False,True,92.3306822132383,197,19.45218941118035,20.807,in_progress,0.0
0,196.0,3.989640939877335,1.001793323955467,2.3830385400557494,-15.0,0.5,[-15.0, 0.5],0.5,False,True,93.13853911516861,199,19.45218941118035,20.876,in_progress,0.0
0,197.0,4.121240631041365,0.9826582609972466,-3.359228784258624,-15.0,0.7142980247735977,[-15.0, 0.7142980247735977],0.5,False,True,93.89638320632668,201,19.45218941118035,20.942,in_progress,0.0
0,198.0,4.230866915946909,0.9581204519430528,-7.200676775942915,-15.0,0.8068971484899521,[-15.0, 0.8068971484899521],0.5,False,True,94.5151117112728,202,19.45218941118035,21.008,in_progress,0.0
0,199.0,4.323979110310906,0.9227484834509085,-12.29052823023099,-15.0,0.5,[-15.0, 0.5],0.1,False,True,95.06994740119579,204,19.45218941118035,21.07,in_progress,0.0
0,200.0,4.403663915857459,0.8834672320294655,-16.9575285452039,-15.0,1.3559629321098328,[-15.0, 1.3559629321098328],0.1,False,True,95.57192554276777,205,19.45218941118035,21.14,in_progress,0.0
0,201.0,4.469113588511577,0.8419160443359656,-21.537267416538814,18.34504723548889,2.431930847465992,[18.34504723548889, 2.431930847465992],0.1,False,True,96.01695214895884,206,19.45218941118035,21.212,in_progress,0.0
0,202.0,4.5485500306162905,0.7975232488893099,-24.1852942062913,2.5041472911834717,2.249436492449604,[2.5041472911834717, 2.249436492449604],0.1,False,True,96.53139561198249,207,19.45218941118035,21.277,in_progress,0.0
0,203.0,4.642391694812038,0.7608636530216137,-23.207422568605182,9.881515800952911,0.5718111395835876,[9.881515800952911, 0.5718111395835876],0.1,False,True,97.08031947398932,208,19.45218941118035,21.342,in_progress,0.0
0,204.0,4.738115451572596,0.7364740429712162,-19.501156282996494,6.6458651423454285,1.063889428973198,[6.6458651423454285, 1.063889428973198],0.5,False,True,97.5895659231591,209,19.45218941118035,21.411,in_progress,0.0
0,205.0,4.823491015728675,0.7169391306110092,-17.330298352567308,-7.608903646469116,0.5,[-7.608903646469116, 0.5],0.5,False,True,98.02628888324114,209,19.45218941118035,21.474,in_progress,0.0
0,206.0,4.895368188331982,0.6984107216166932,-15.729963550166872,-12.04142451286316,0.6199388056993484,[-12.04142451286316, 0.6199388056993484],0.5,False,True,98.39281961864845,210,19.45218941118035,21.541,in_progress,0.0
0,207.0,4.962174730778063,0.6736737752997864,-16.82891233328312,3.2837027311325073,0.5,[3.2837027311325073, 0.5],0.5,False,True,98.7487523090398,211,19.45218941118035,21.607,in_progress,0.0
0,208.0,5.022652198602406,0.6558685511720005,-16.71655857435592,10.713005065917969,0.5,[10.713005065917969, 0.5],1.0,False,True,99.0589471558777,211,19.45218941118035,21.674,in_progress,0.0
0,209.0,5.076680657578466,0.6481508913078033,-14.773675992297184,18.98285150527954,0.5,[18.98285150527954, 0.5],1.0,False,True,99.3109052233705,212,19.45218941118035,21.738,in_progress,0.0
0,210.0,5.128775707234823,0.6475274129718056,-11.82665250895742,23.723217248916626,0.5,[23.723217248916626, 0.5],1.0,False,True,99.5380244078661,212,19.45218941118035,21.808,in_progress,0.0
0,211.0,5.1765411180102205,0.6543909160694036,-7.930906834577635,-6.636310815811157,0.5,[-6.636310815811157, 0.5],1.0,False,True,99.73430074304565,212,19.45218941118035,21.876,in_progress,0.0
0,212.0,5.224488565393733,0.6634074157042945,-4.121422755749534,-15.0,0.5,[-15.0, 0.5],0.5,False,True,99.92593687292522,213,19.45218941118035,21.94,in_progress,0.0
0,213.0,5.264237103291581,0.6602917382576151,-4.149140281474897,-15.0,0.5,[-15.0, 0.5],0.5,True,True,100,0,19.45218941118035,22.01,lap_complete,0.0
1,1.0,5.326910622045105,0.5310081287366967,-27.29306876640653,-7.817484140396118,0.5,[-7.817484140396118, 0.5],0.0,False,True,0.7199271599421702,2,19.45218941118035,22.144,prepare,0.0
1,2.0,5.326891585484106,0.5311172062831424,-27.27155970700964,25.0,2.7678403109312057,[25.0, 2.7678403109312057],1.0,False,True,0.7195972443466018,2,19.45218941118035,22.204,in_progress,0.0
1,3.0,5.330605387030907,0.5243906879068567,-28.40695195289418,25.0,1.4657358154654503,[25.0, 1.4657358154654503],1.0,False,True,0.7517251309216303,2,19.45218941118035,22.275,in_progress,0.0
1,4.0,5.349374195593379,0.5192684820570462,-27.39171586400515,24.873329401016235,3.820970430970192,[24.873329401016235, 3.820970430970192],1.0,False,True,0.8501422804409724,2,19.45218941118035,22.342,in_progress,0.0
1,5.0,5.379191732291736,0.508688034303284,-26.64545878541892,25.0,3.5562475621700287,[25.0, 3.5562475621700287],1.0,False,True,1.011982476486368,2,19.45218941118035,22.41,in_progress,0.0
1,6.0,5.417349278586821,0.49504725949139766,-25.554002050853825,25.0,3.535988211631775,[25.0, 3.535988211631775],1.0,False,True,1.2196407758015333,3,19.45218941118035,22.472,in_progress,0.0
1,7.0,5.472157372369878,0.48685045815569916,-21.765062669839583,25.0,3.986875429749489,[25.0, 3.986875429749489],1.0,False,True,1.4974571316402678,3,19.45218941118035,22.543,in_progress,0.0
1,8.0,5.540064150326215,0.48350626012142744,-16.71625357702625,16.033923625946045,1.1502186954021454,[16.033923625946045, 1.1502186954021454],1.0,False,True,1.8274456925880176,4,19.45218941118035,22.609,in_progress,0.0
1,9.0,5.615053073313924,0.4830559532170809,-11.69002933607234,17.35591411590576,2.083758046850562,[17.35591411590576, 2.083758046850562],0.5,False,True,2.211046994634795,5,19.45218941118035,22.675,in_progress,0.0
1,10.0,5.696080684988674,0.48791011199076617,-6.9938230647175965,21.465383768081665,2.526075165718794,[21.465383768081665, 2.526075165718794],0.5,False,True,2.649875513140223,6,19.45218941118035,22.744,in_progress,0.0
1,11.0,5.789934271345787,0.5052866194819925,-0.755889696109869,25.0,1.5698553547263145,[25.0, 1.5698553547263145],0.5,False,True,3.1879139331934447,7,19.45218941118035,22.803,in_progress,0.0
1,12.0,5.885830729234308,0.5356093459110851,6.018193557920727,22.570992708206177,0.973121851682663,[22.570992708206177, 0.973121851682663],0.5,False,True,3.8811726006578047,8,19.45218941118035,22.87,in_progress,0.0
1,13.0,5.975585257979198,0.5735980946340448,12.146058260421622,25.0,1.1655341535806656,[25.0, 1.1655341535806656],0.5,False,True,4.477211323492188,10,19.45218941118035,22.939,in_progress,0.0
1,14.0,6.059674838826876,0.6206409145204521,18.370399844554417,25.0,1.7559789195656776,[25.0, 1.7559789195656776],0.1,False,True,5.061327709824024,11,19.45218941118035,23.008,in_progress,0.0
1,15.0,6.1353424437014645,0.6741054667548044,24.304343816075942,2.6176853477954865,2.4195974934846163,[2.6176853477954865, 2.4195974934846163],0.1,False,True,5.753636412271151,12,19.45218941118035,23.074,in_progress,0.0
1,16.0,6.222706589602921,0.735705250535481,28.6262308104549,24.52997088432312,1.280375212430954,[24.52997088432312, 1.280375212430954],0.5,False,True,6.41116143486243,14,19.45218941118035,23.142,in_progress,0.0
1,17.0,6.31702038179886,0.8028329196414905,31.530155139638563,0.42499929666519165,0.9596365839242935,[0.42499929666519165, 0.9596365839242935],0.5,False,True,7.131386894235192,15,19.45218941118035,23.209,in_progress,0.0
1,18.0,6.394619159698347,0.8583089415856201,32.95519949660841,1.3747426867485046,3.663058042526245,[1.3747426867485046, 3.663058042526245],1.0,False,True,7.577472434252103,16,19.45218941118035,23.271,in_progress,0.0
1,19.0,6.475743323218077,0.9106846911816493,32.91053185270857,25.0,2.7935924753546715,[25.0, 2.7935924753546715],1.0,False,True,7.952694152131451,17,19.45218941118035,23.342,in_progress,0.0
1,20.0,6.567820158763097,0.985423164823468,35.61040368184555,-1.5339279174804688,2.5912529602646828,[-1.5339279174804688, 2.5912529602646828],0.5,False,True,8.424726316931238,18,19.45218941118035,23.407,in_progress,0.0
1,21.0,6.6577532071490015,1.0689100627257924,38.828643226413234,18.87448787689209,1.700371891260147,[18.87448787689209, 1.700371891260147],0.1,False,True,9.01411978246031,19,19.45218941118035,23.474,in_progress,0.0
1,22.0,6.747454928257602,1.158002988831915,41.624440456549394,12.935513257980347,2.694131910800934,[12.935513257980347, 2.694131910800934],0.1,False,True,9.685008519644791,21,19.45218941118035,23.54,in_progress,0.0
1,23.0,6.842202011550992,1.272910271148457,46.23859903712044,3.482615500688553,2.7397246286273003,[3.482615500688553, 2.7397246286273003],0.1,False,False,10.560866002591288,22,19.45218941118035,23.614,in_progress,0.0
1,24.0,6.9171553161467765,1.3875028327855277,51.577066185184414,21.59204602241516,1.4399615377187729,[21.59204602241516, 1.4399615377187729],0.1,False,False,11.330793904728658,24,19.45218941118035,23.672,in_progress,0.0
1,25.0,6.986262867377322,1.51182075379015,56.70158076745286,0.48271119594573975,0.5,[0.48271119594573975, 0.5],0.1,False,False,12.130846867803138,26,19.45218941118035,23.74,in_progress,0.0
1,26.0,7.034511322770839,1.6307037478222508,62.71724103189188,2.4712884426116943,0.5,[2.4712884426116943, 0.5],0.1,False,False,12.999100084385454,28,19.45218941118035,23.808,in_progress,0.0
1,27.0,7.066564309419709,1.738418596381554,68.22824785724319,7.3580628633499146,0.5,[7.3580628633499146, 0.5],0.5,False,False,13.576738667495182,29,19.45218941118035,23.874,in_progress,0.0
1,28.0,7.086702702625734,1.8485161574353222,73.20278088451936,-14.139869213104248,0.5,[-14.139869213104248, 0.5],1.0,False,True,14.01803664726966,30,19.45218941118035,23.942,in_progress,0.0
1,29.0,7.100518001508665,1.9261735916342804,75.22203599434616,-15.0,0.5,[-15.0, 0.5],1.0,False,True,14.293447985570326,30,19.45218941118035,24.012,in_progress,0.0
1,30.0,7.123622415915267,1.9964535457653054,74.24764054917665,-15.0,0.5,[-15.0, 0.5],1.0,False,True,14.606877544452379,31,19.45218941118035,24.074,in_progress,0.0
1,31.0,7.148054622155048,2.0507249885295336,72.27845468636352,-10.896111726760864,0.5,[-10.896111726760864, 0.5],0.5,False,True,14.874606772929374,32,19.45218941118035,24.14,in_progress,0.0
1,32.0,7.176933527708317,2.1017111216266646,69.51418289966696,8.008969724178314,1.0859962850809097,[8.008969724178314, 1.0859962850809097],0.5,False,True,15.21411974972958,32,19.45218941118035,24.209,in_progress,0.0
1,33.0,7.2014424781521775,2.150496070245785,68.1523216398942,20.633682012557983,0.5,[20.633682012557983, 0.5],0.5,False,True,15.47874728378539,33,19.45218941118035,24.276,in_progress,0.0
1,34.0,7.2128009496202425,2.203761765841729,70.30939297573401,25.0,0.5,[25.0, 0.5],0.5,False,True,15.812843379693998,34,19.45218941118035,24.341,in_progress,0.0
1,35.0,7.209883452829633,2.251813683760789,74.76410811393794,5.644679814577103,0.5,[5.644679814577103, 0.5],0.1,False,True,16.10619296815955,34,19.45218941118035,24.41,in_progress,0.0
1,36.0,7.209501966806203,2.296530039609336,77.85541741930113,10.21281123161316,1.3366135656833649,[10.21281123161316, 1.3366135656833649],0.1,False,True,16.30171851298029,35,19.45218941118035,24.474,in_progress,0.0
1,37.0,7.212791558157426,2.344196328058013,79.46810269011051,2.958798110485077,2.036199564114213,[2.958798110485077, 2.036199564114213],0.1,False,True,16.670609267104265,35,19.45218941118035,24.547,in_progress,0.0
1,38.0,7.219749854307461,2.4114315407792533,80.63933105101985,11.83323860168457,3.1598998308181763,[11.83323860168457, 3.1598998308181763],0.1,False,True,17.198521282178863,37,19.45218941118035,24.608,in_progress,0.0
1,39.0,7.223453355382579,2.4839350999708443,82.56563793990426,25.0,3.0562159344553947,[25.0, 3.0562159344553947],0.1,False,False,17.74751785241341,38,19.45218941118035,24.672,in_progress,0.0
1,40.0,7.212055155144735,2.574972923366458,87.6830683726001,25.0,1.20028617978096,[25.0, 1.20028617978096],0.1,False,False,18.43943721652763,39,19.45218941118035,24.737000000000002,in_progress,0.0
1,41.0,7.18467559487496,2.6701113309876097,94.84520429005781,11.989227533340454,1.373081773519516,[11.989227533340454, 1.373081773519516],0.1,False,False,19.040173384090416,40,19.45218941118035,24.81,in_progress,0.0
1,42.0,7.149445470400964,2.7566223992413703,100.79809183015016,18.12439799308777,0.9792100042104721,[18.12439799308777, 0.9792100042104721],0.1,False,False,19.637608191198918,42,19.45218941118035,24.874,in_progress,0.0
1,43.0,7.107698543554178,2.8384679853474717,106.39474267315673,25.0,0.5,[25.0, 0.5],0.1,False,False,20.486773438011713,44,19.45218941118035,24.942,in_progress,0.0
1,44.0,7.062959071085814,2.898099814416528,112.49421161147619,25.0,1.1158496886491776,[25.0, 1.1158496886491776],0.1,False,False,21.272672826382937,45,19.45218941118035,25.002,in_progress,0.0
1,45.0,7.007944037370894,2.949249356717367,119.55439619278648,15.730068683624268,1.626592718064785,[15.730068683624268, 1.626592718064785],0.1,False,False,21.746021498463698,46,19.45218941118035,25.075,in_progress,0.0
1,46.0,6.952104682895653,3.0006519142307906,124.64267590734305,-0.5114161968231201,1.5928374081850052,[-0.5114161968231201, 1.5928374081850052],0.1,False,False,22.175882032804097,47,19.45218941118035,25.144,in_progress,0.0
1,47.0,6.895430069929192,3.0664056229381007,126.58807779500262,3.0956850945949554,0.5,[3.0956850945949554, 0.5],0.1,False,False,22.639089650858114,48,19.45218941118035,25.207,in_progress,0.0
1,48.0,6.850395498826243,3.127888822959009,126.50063504640954,-2.85969614982605,1.1568209826946259,[-2.85969614982605, 1.1568209826946259],0.1,False,False,23.018713625902674,49,19.45218941118035,25.279,in_progress,0.0
1,49.0,6.806459234289847,3.1926952766663907,125.72474196100907,-9.578880071640015,2.5095208659768105,[-9.578880071640015, 2.5095208659768105],0.1,False,False,23.42784790898752,50,19.45218941118035,25.343,in_progress,0.0
1,50.0,6.764232217674926,3.263467330209781,124.1570406694312,25.0,3.8042401373386383,[25.0, 3.8042401373386383],0.1,False,False,23.856234030047972,51,19.45218941118035,25.409,in_progress,0.0
1,51.0,6.710069731824331,3.3409320487057066,124.49886123078925,25.0,2.2951319464482367,[25.0, 2.2951319464482367],0.1,False,False,24.333421430228512,52,19.45218941118035,25.475,in_progress,0.0
1,52.0,6.625188908536316,3.418471911752127,129.96794176003377,25.0,2.3530718879774213,[25.0, 2.3530718879774213],0.1,False,True,24.914519816748914,53,19.45218941118035,25.547,in_progress,0.0
1,53.0,6.520277455186183,3.488732441697511,137.4334202895631,8.00694853067398,2.6737703382968903,[8.00694853067398, 2.6737703382968903],0.1,False,True,25.553958291488186,54,19.45218941118035,25.61,in_progress,0.0
1,54.0,6.415327045257814,3.5483308028239793,143.66961260070877,-8.18252444267273,2.4536554273217916,[-8.18252444267273, 2.4536554273217916],0.1,False,True,26.17487055944438,56,19.45218941118035,25.676,in_progress,0.0
1,55.0,6.29835550152685,3.6240468039687257,146.21017958143,-15.0,3.604830428957939,[-15.0, 3.604830428957939],0.1,False,True,26.897433502206464,57,19.45218941118035,25.747,in_progress,0.0
1,56.0,6.182796042421869,3.720113425719667,142.948480500588,-15.0,3.437114641070366,[-15.0, 3.437114641070366],0.1,False,True,27.65786875709616,59,19.45218941118035,25.812,in_progress,0.0
1,57.0,6.078877352297177,3.8284408805120504,137.809663029968,-7.127588987350464,0.5,[-7.127588987350464, 0.5],0.5,False,True,28.423070817706886,60,19.45218941118035,25.873,in_progress,0.0
1,58.0,5.980049380772614,3.9615596603566448,128.53216065830978,25.0,0.5,[25.0, 0.5],0.5,False,True,29.24794399994904,62,19.45218941118035,25.941,in_progress,0.0
1,59.0,5.888411424138973,4.081114582961658,123.14354034251677,5.637773796916008,0.5686535239219666,[5.637773796916008, 0.5686535239219666],1.0,False,True,29.984901171593908,64,19.45218941118035,26.009,in_progress,0.0
1,60.0,5.814984840336326,4.17577640934523,121.1875208535761,25.0,1.505970798432827,[25.0, 1.505970798432827],1.0,False,True,30.571823093175297,65,19.45218941118035,26.071,in_progress,0.0
1,61.0,5.749207864196664,4.264693704242349,121.33207216871467,22.49176859855652,1.6872353255748749,[22.49176859855652, 1.6872353255748749],1.0,False,True,31.11407371293301,66,19.45218941118035,26.144,in_progress,0.0
1,62.0,5.671009770525936,4.350072349234767,125.86198887837536,25.0,1.5786279290914536,[25.0, 1.5786279290914536],1.0,False,True,31.697699464217322,67,19.45218941118035,26.208,in_progress,0.0
1,63.0,5.590018113824596,4.426638681302941,130.14765824887235,25.0,0.8199308663606644,[25.0, 0.8199308663606644],1.0,False,True,32.265955671661004,69,19.45218941118035,26.27,in_progress,0.0
